CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
820,501,2053131,240,212,0,11,0,11,223,212,223
820,501,2053141,240,219,1,5,0,5,225,219,225
820,501,2053151,240,211,0,8,0,8,219,211,219
820,501,2053161,240,211,1,5,0,5,217,211,217
820,501,2053171,240,207,1,14,0,14,222,207,222
820,501,2053181,240,202,0,15,0,15,217,202,217
820,501,2053191,240,217,0,11,0,11,228,217,228
820,501,2053201,240,206,0,13,0,13,219,206,219
820,501,2053211,240,215,2,12,0,12,229,215,229
820,501,2053221,240,212,0,4,0,4,216,212,216
820,501,2053231,240,215,1,4,0,4,220,215,220
820,501,2053241,240,203,2,9,0,9,214,203,214
820,501,2053251,240,212,0,8,0,8,220,212,220
820,501,2053261,240,209,1,11,0,11,221,209,221
820,501,2053271,240,211,1,7,0,7,219,211,219
820,501,2053281,240,218,1,9,0,9,228,218,228
820,501,2053291,78,70,0,3,0,3,73,70,73
820,504,2053301,240,214,1,3,0,3,218,214,218
820,504,2053311,240,214,2,6,0,6,222,214,222
820,504,2053321,240,216,0,7,0,7,223,216,223
820,504,2053331,240,213,0,7,0,7,220,213,220
820,504,2053341,240,212,1,6,0,6,219,212,219
820,504,2053351,240,212,1,11,0,11,224,212,224
820,504,2053361,240,224,1,15,0,15,240,224,240
820,504,2053371,240,211,2,10,0,10,223,211,223
820,504,2053381,240,213,1,7,0,7,221,213,221
820,504,2053391,240,209,0,10,0,10,219,209,219
820,504,2053401,240,221,1,8,0,8,230,221,230
820,504,2053411,240,216,0,3,0,3,219,216,219
820,504,2053421,240,211,0,10,0,10,221,211,221
820,504,2053431,240,218,2,9,0,9,229,218,229
820,504,2053441,240,209,0,11,0,11,220,209,220
820,504,2053451,240,207,1,14,0,14,222,207,222
820,504,2053461,240,217,1,5,0,5,223,217,223
820,504,2053471,240,219,0,4,0,4,223,219,223
820,504,2053481,240,214,0,7,0,7,221,214,221
820,504,2053491,240,213,0,9,0,9,222,213,222
820,504,2053501,240,213,3,7,0,7,223,213,223
820,504,2053511,240,209,2,10,0,10,221,209,221
820,504,2053521,240,213,0,8,0,8,221,213,221
820,504,2053531,240,209,0,8,0,8,217,209,217
820,504,2053541,240,216,2,9,0,9,227,216,227
820,504,2053551,240,215,1,6,0,6,222,215,222
820,504,2053561,240,218,1,9,0,9,228,218,228
820,504,2053571,101,92,0,1,0,1,93,92,93
820,505,2053581,240,210,1,10,0,10,221,210,221
820,505,2053591,240,204,4,10,0,10,218,204,218
820,505,2053601,240,196,1,11,0,11,208,196,208
820,505,2053611,240,216,0,9,0,9,225,216,225
820,505,2053621,240,206,1,13,0,13,220,206,220
820,505,2053631,240,208,1,6,0,6,215,208,215
820,505,2053641,240,209,2,6,0,6,217,209,217
820,505,2053651,240,216,2,7,0,7,225,216,225
820,505,2053661,240,209,1,8,0,8,218,209,218
820,505,2053671,240,211,1,7,0,7,219,211,219
820,505,2053681,240,205,0,8,0,8,213,205,213
820,505,2053691,240,204,1,10,0,10,215,204,215
820,505,2053701,240,196,2,16,0,16,214,196,214
820,505,2053711,240,209,0,9,0,9,218,209,218
820,505,2053721,240,215,2,7,0,7,224,215,224
820,505,2053731,240,216,0,6,0,6,222,216,222
820,505,2053741,240,217,0,4,0,4,221,217,221
820,505,2053751,203,174,0,8,0,8,182,174,182
820,405,2053761,240,214,0,3,0,3,217,214,217
820,405,2053771,240,217,0,6,0,6,223,217,223
820,405,2053781,240,214,1,6,0,6,221,214,221
820,405,2053791,240,216,0,6,0,6,222,216,222
820,405,2053801,240,208,1,4,0,4,213,208,213
820,405,2053811,240,204,0,14,0,14,218,204,218
820,405,2053821,240,213,0,7,0,7,220,213,220
820,405,2053831,240,221,1,9,0,9,231,221,231
820,405,2053841,240,210,4,9,0,9,223,210,223
820,405,2053851,240,209,2,10,0,10,221,209,221
820,405,2053861,240,219,0,8,0,8,227,219,227
820,405,2053871,240,207,2,7,0,7,216,207,216
820,405,2053881,240,201,1,13,0,13,215,201,215
820,405,2053891,148,133,1,2,0,2,136,133,136
820,30053,2053901,240,220,1,3,0,3,224,220,224
820,30053,2053911,240,212,1,10,0,10,223,212,223
820,30053,2053921,240,212,0,8,0,8,220,212,220
820,30053,2053931,240,215,1,6,0,6,222,215,222
820,30053,2053941,240,210,3,8,0,8,221,210,221
820,30053,2053951,240,211,1,9,0,9,221,211,221
820,30053,2053961,240,205,3,6,0,6,214,205,214
820,30053,2053971,240,206,4,10,0,10,220,206,220
820,30053,2053981,240,200,2,13,0,13,215,200,215
820,30053,2053991,201,171,3,8,0,8,182,171,182
820,2405,2054001,240,218,1,9,0,9,228,218,228
820,2405,2054011,240,195,1,18,0,18,214,195,214
820,2405,2054021,240,211,1,6,0,6,218,211,218
820,2405,2054031,240,212,1,6,0,6,219,212,219
820,2405,2054041,240,195,1,22,0,22,218,195,218
820,2405,2054051,240,203,3,9,0,9,215,203,215
820,2405,2054061,240,180,0,40,0,40,220,180,220
820,2405,2054071,240,200,1,9,0,9,210,200,210
820,2405,2054081,240,209,2,8,0,8,219,209,219
820,2405,2054091,240,201,1,12,0,12,214,201,214
820,2405,2054101,240,210,2,10,0,10,222,210,222
820,2405,2054111,240,196,1,24,0,24,221,196,221
820,2405,2054121,240,208,1,13,0,13,222,208,222
820,2405,2054131,240,200,0,11,0,11,211,200,211
820,2405,2054141,240,219,0,9,0,9,228,219,228
820,2405,2054151,240,214,0,8,0,8,222,214,222
820,2405,2054161,240,205,2,14,0,14,221,205,221
820,2405,2054171,240,208,2,7,0,7,217,208,217
820,2405,2054181,240,198,2,16,0,16,216,198,216
820,2405,2054191,240,199,0,15,0,15,214,199,214
820,2405,2054201,240,208,0,7,0,7,215,208,215
820,2405,2054211,240,209,3,10,0,10,222,209,222
820,2405,2054221,240,203,2,12,0,12,217,203,217
820,2405,2054231,240,213,2,11,0,11,226,213,226
820,2405,2054241,240,199,1,8,0,8,208,199,208
820,2405,2054251,240,201,4,8,0,8,213,201,213
820,2405,2054261,240,207,1,11,0,11,219,207,219
820,2405,2054271,240,208,0,12,0,12,220,208,220
820,2405,2054281,240,204,0,18,0,18,222,204,222
820,2405,2054291,240,201,0,16,0,16,217,201,217
820,2405,2054301,240,202,0,15,0,15,217,202,217
820,2405,2054311,240,207,3,5,0,5,215,207,215
820,2405,2054321,240,205,4,9,0,9,218,205,218
820,2405,2054331,240,204,0,12,0,12,216,204,216
820,2405,2054341,50,43,1,3,0,3,47,43,47
820,26056,2054351,240,194,5,17,0,17,216,194,216
820,26056,2054361,240,199,3,14,0,14,216,199,216
820,26056,2054371,240,203,3,7,0,7,213,203,213
820,26056,2054381,240,198,3,12,0,12,213,198,213
820,26056,2054391,240,197,0,14,0,14,211,197,211
820,26056,2054401,240,199,3,14,0,14,216,199,216
820,26056,2054411,240,216,0,10,0,10,226,216,226
820,26056,2054421,240,212,1,7,0,7,220,212,220
820,26056,2054431,240,199,2,17,0,17,218,199,218
820,26056,2054441,240,213,0,14,0,14,227,213,227
820,26056,2054451,84,67,0,7,0,7,74,67,74
820,25042,2054461,240,213,1,5,0,5,219,213,219
820,25042,2054471,240,210,1,10,0,10,221,210,221
820,25042,2054481,240,211,1,9,0,9,221,211,221
820,25042,2054491,240,206,5,5,0,5,216,206,216
820,25042,2054501,240,195,0,21,0,21,216,195,216
820,25042,2054511,240,204,1,13,0,13,218,204,218
820,25042,2054521,240,198,0,16,0,16,214,198,214
820,25042,2054531,227,185,1,16,0,16,202,185,202
820,25602,2054541,240,202,0,6,0,6,208,202,208
820,25602,2054551,240,193,0,7,0,7,200,193,200
820,25602,2054561,240,199,3,9,0,9,211,199,211
820,25602,2054571,240,196,1,9,0,9,206,196,206
820,25602,2054581,240,194,1,14,0,14,209,194,209
820,25602,2054591,240,201,1,10,0,10,212,201,212
820,25602,2054601,240,210,3,6,0,6,219,210,219
820,25602,2054611,240,197,1,15,0,15,213,197,213
820,25602,2054621,240,200,3,13,0,13,216,200,216
820,25602,2054631,240,192,2,14,0,14,208,192,208
820,25602,2054641,240,203,2,14,0,14,219,203,219
820,25602,2054651,240,189,0,16,0,16,205,189,205
820,25602,2054661,240,187,2,12,0,12,201,187,201
820,25602,2054671,240,189,2,11,0,11,202,189,202
820,25602,2054681,240,199,1,12,0,12,212,199,212
820,25602,2054691,240,196,4,11,0,11,211,196,211
820,25602,2054701,240,188,3,14,0,14,205,188,205
820,25602,2054711,240,202,0,11,0,11,213,202,213
820,25602,2054721,240,191,0,16,0,16,207,191,207
820,25602,2054731,240,195,1,14,0,14,210,195,210
820,25602,2054741,240,180,4,18,0,18,202,180,202
820,25602,2054751,240,199,1,10,0,10,210,199,210
820,25602,2054761,240,207,3,6,0,6,216,207,216
820,25602,2054771,240,185,2,15,0,15,202,185,202
820,25602,2054781,240,200,1,14,0,14,215,200,215
820,25602,2054791,240,197,0,17,0,17,214,197,214
820,25602,2054801,240,198,1,10,0,10,209,198,209
820,25602,2054811,240,189,1,6,0,6,196,189,196
820,25602,2054821,240,204,1,18,0,18,223,204,223
820,25602,2054831,240,194,2,7,0,7,203,194,203
820,25602,2054841,240,209,2,9,0,9,220,209,220
820,25602,2054851,240,186,0,16,0,16,202,186,202
820,25602,2054861,240,187,2,14,0,14,203,187,203
820,25602,2054871,240,191,2,15,0,15,208,191,208
820,25602,2054881,240,195,3,12,0,12,210,195,210
820,25602,2054891,240,150,0,54,0,54,204,150,204
820,25602,2054901,199,166,1,12,0,12,179,166,179
820,30050,2054911,240,217,0,10,0,10,227,217,227
820,30050,2054921,240,195,4,16,0,16,215,195,215
820,30050,2054931,240,201,1,11,0,11,213,201,213
820,30050,2054941,240,211,3,11,0,11,225,211,225
820,30050,2054951,240,211,1,12,0,12,224,211,224
820,30050,2054961,240,210,1,8,0,8,219,210,219
820,30050,2054971,240,209,0,11,0,11,220,209,220
820,30050,2054981,240,205,3,14,0,14,222,205,222
820,30050,2054991,240,210,3,10,0,10,223,210,223
820,30050,2055001,240,201,0,16,0,16,217,201,217
820,30050,2055011,240,208,1,14,0,14,223,208,223
820,30050,2055021,240,202,3,17,0,17,222,202,222
820,30050,2055031,240,216,0,9,0,9,225,216,225
820,30050,2055041,240,211,0,11,0,11,222,211,222
820,30050,2055051,240,200,3,14,0,14,217,200,217
820,30050,2055061,240,210,0,6,0,6,216,210,216
820,30050,2055071,240,201,1,15,0,15,217,201,217
820,30050,2055081,240,209,0,10,0,10,219,209,219
820,30050,2055091,240,201,0,13,0,13,214,201,214
820,30050,2055101,240,198,1,5,0,5,204,198,204
820,30050,2055111,240,200,1,18,0,18,219,200,219
820,30050,2055121,240,201,0,15,0,15,216,201,216
820,30050,2055131,240,211,2,8,0,8,221,211,221
820,30050,2055141,134,104,0,8,0,8,112,104,112
820,2402,2055151,240,209,2,11,0,11,222,209,222
820,2402,2055161,240,200,4,9,0,9,213,200,213
820,2402,2055171,240,202,2,14,0,14,218,202,218
820,2402,2055181,240,216,2,7,0,7,225,216,225
820,2402,2055191,240,198,0,10,0,10,208,198,208
820,2402,2055201,240,207,2,11,0,11,220,207,220
820,2402,2055211,240,204,1,17,0,17,222,204,222
820,2402,2055221,240,197,1,25,0,25,223,197,223
820,2402,2055231,240,211,2,11,0,11,224,211,224
820,2402,2055241,240,201,0,17,0,17,218,201,218
820,2402,2055251,240,205,1,13,0,13,219,205,219
820,2402,2055261,240,208,3,9,0,9,220,208,220
820,2402,2055271,240,203,4,12,0,12,219,203,219
820,2402,2055281,240,216,1,8,0,8,225,216,225
820,2402,2055291,240,212,0,13,0,13,225,212,225
820,2402,2055301,240,204,1,8,0,8,213,204,213
820,2402,2055311,240,209,3,14,0,14,226,209,226
820,2402,2055321,240,213,2,10,0,10,225,213,225
820,2402,2055331,240,206,0,9,0,9,215,206,215
820,2402,2055341,240,195,1,11,0,11,207,195,207
820,2402,2055351,240,206,2,15,0,15,223,206,223
820,2402,2055361,240,201,2,16,0,16,219,201,219
820,2402,2055371,240,202,0,20,0,20,222,202,222
820,2402,2055381,240,211,2,10,0,10,223,211,223
820,2402,2055391,240,211,2,15,0,15,228,211,228
820,2402,2055401,240,197,2,20,0,20,219,197,219
820,2402,2055411,240,207,1,9,0,9,217,207,217
820,2402,2055421,240,199,2,17,0,17,218,199,218
820,2402,2055431,240,205,3,16,0,16,224,205,224
820,2402,2055441,240,221,0,8,0,8,229,221,229
820,2402,2055451,240,196,2,21,0,21,219,196,219
820,2402,2055461,240,197,0,15,0,15,212,197,212
820,2402,2055471,240,211,2,12,0,12,225,211,225
820,2402,2055481,240,209,1,7,0,7,217,209,217
820,2402,2055491,240,200,2,9,0,9,211,200,211
820,2402,2055501,240,207,1,9,0,9,217,207,217
820,2402,2055511,240,206,0,13,0,13,219,206,219
820,2402,2055521,240,208,0,11,0,11,219,208,219
820,2402,2055531,240,203,0,15,0,15,218,203,218
820,2402,2055541,240,200,5,17,0,17,222,200,222
820,2402,2055551,240,209,2,16,0,16,227,209,227
820,2402,2055561,240,195,0,15,0,15,210,195,210
820,2402,2055571,240,209,1,14,0,14,224,209,224
820,2402,2055581,240,209,0,15,0,15,224,209,224
820,2402,2055591,240,197,4,12,0,12,213,197,213
820,2402,2055601,240,213,0,10,0,10,223,213,223
820,2402,2055611,240,205,4,14,0,14,223,205,223
820,2402,2055621,240,205,1,14,0,14,220,205,220
820,2402,2055631,240,208,0,16,0,16,224,208,224
820,2402,2055641,240,205,0,14,0,14,219,205,219
820,2402,2055651,240,193,0,19,0,19,212,193,212
820,2402,2055661,240,201,1,14,0,14,216,201,216
820,2402,2055671,240,192,0,21,0,21,213,192,213
820,2402,2055681,240,193,2,22,0,22,217,193,217
820,2402,2055691,240,217,2,8,0,8,227,217,227
820,2402,2055701,70,57,0,7,0,7,64,57,64
820,26157,2055711,240,209,1,10,0,10,220,209,220
820,26157,2055721,240,217,0,7,0,7,224,217,224
820,26157,2055731,240,219,1,4,0,4,224,219,224
820,26157,2055741,240,198,2,11,0,11,211,198,211
820,26157,2055751,83,70,1,5,0,5,76,70,76
820,1207,2055761,240,204,0,8,0,8,212,204,212
820,1207,2055771,240,207,2,9,0,9,218,207,218
820,1207,2055781,240,194,5,11,0,11,210,194,210
820,1207,2055791,240,201,1,13,0,13,215,201,215
820,1207,2055801,240,202,1,11,0,11,214,202,214
820,1207,2055811,240,200,3,15,0,15,218,200,218
820,1207,2055821,240,198,2,15,0,15,215,198,215
820,1207,2055831,240,206,0,8,0,8,214,206,214
820,1207,2055841,240,196,0,14,0,14,210,196,210
820,1207,2055851,240,196,0,14,0,14,210,196,210
820,1207,2055861,240,184,3,15,0,15,202,184,202
820,1207,2055871,240,196,1,9,0,9,206,196,206
820,1207,2055881,240,213,0,7,0,7,220,213,220
820,1207,2055891,240,205,0,7,0,7,212,205,212
820,1207,2055901,240,218,0,6,0,6,224,218,224
820,1207,2055911,240,202,2,7,0,7,211,202,211
820,1207,2055921,240,206,1,9,0,9,216,206,216
820,1207,2055931,240,193,2,10,0,10,205,193,205
820,1207,2055941,240,199,0,15,0,15,214,199,214
820,1207,2055951,240,198,1,12,0,12,211,198,211
820,1207,2055961,240,201,1,15,0,15,217,201,217
820,1207,2055971,240,210,0,6,0,6,216,210,216
820,1207,2055981,240,191,1,15,0,15,207,191,207
820,1207,2055991,240,205,0,15,0,15,220,205,220
820,1207,2056001,240,208,0,12,0,12,220,208,220
820,1207,2056011,240,199,1,10,0,10,210,199,210
820,1207,2056021,240,207,0,9,0,9,216,207,216
820,1207,2056031,240,206,1,14,0,14,221,206,221
820,1207,2056041,240,200,1,10,0,10,211,200,211
820,1207,2056051,240,194,1,14,0,14,209,194,209
820,1207,2056061,240,202,1,7,0,7,210,202,210
820,1207,2056071,240,193,5,11,0,11,209,193,209
820,1207,2056081,240,207,0,10,0,10,217,207,217
820,1207,2056091,240,200,2,9,0,9,211,200,211
820,1207,2056101,240,199,0,12,0,12,211,199,211
820,1207,2056111,108,93,0,4,0,4,97,93,97
820,1201,2056121,240,203,1,7,0,7,211,203,211
820,1201,2056131,240,189,9,2,0,2,200,189,200
820,1201,2056141,240,196,1,10,0,10,207,196,207
820,1201,2056151,240,196,0,15,0,15,211,196,211
820,1201,2056161,240,204,1,11,0,11,216,204,216
820,1201,2056171,240,201,2,6,0,6,209,201,209
820,1201,2056181,240,207,1,10,0,10,218,207,218
820,1201,2056191,240,192,1,17,0,17,210,192,210
820,1201,2056201,240,203,0,13,0,13,216,203,216
820,1201,2056211,240,209,3,8,0,8,220,209,220
820,1201,2056221,240,211,0,7,0,7,218,211,218
820,1201,2056231,240,200,0,9,0,9,209,200,209
820,1201,2056241,240,202,0,12,0,12,214,202,214
820,1201,2056251,240,198,1,12,0,12,211,198,211
820,1201,2056261,240,201,3,8,0,8,212,201,212
820,1201,2056271,240,190,3,5,0,5,198,190,198
820,1201,2056281,240,202,3,4,0,4,209,202,209
820,1201,2056291,240,204,1,8,0,8,213,204,213
820,1201,2056301,240,195,2,17,0,17,214,195,214
820,1201,2056311,240,194,2,13,0,13,209,194,209
820,1201,2056321,240,202,3,11,0,11,216,202,216
820,1201,2056331,240,204,0,7,0,7,211,204,211
820,1201,2056341,240,197,1,10,0,10,208,197,208
820,1201,2056351,240,201,0,9,0,9,210,201,210
820,1201,2056361,240,190,4,18,0,18,212,190,212
820,1201,2056371,240,194,2,9,0,9,205,194,205
820,1201,2056381,240,198,0,11,0,11,209,198,209
820,1201,2056391,155,125,0,3,0,3,128,125,128
820,1206,2056401,240,201,2,15,0,15,218,201,218
820,1206,2056411,240,216,1,6,0,6,223,216,223
820,1206,2056421,240,197,2,14,0,14,213,197,213
820,1206,2056431,240,195,20,25,0,25,240,195,240
820,1206,2056441,240,203,3,16,0,16,222,203,222
820,1206,2056451,240,218,0,10,0,10,228,218,228
820,1206,2056461,240,187,2,17,0,17,206,187,206
820,1206,2056471,240,209,0,7,0,7,216,209,216
820,1206,2056481,240,201,0,14,0,14,215,201,215
820,1206,2056491,240,198,3,10,0,10,211,198,211
820,1206,2056501,240,195,1,24,0,24,220,195,220
820,1206,2056511,240,208,1,5,0,5,214,208,214
820,1206,2056521,240,195,3,12,0,12,210,195,210
820,1206,2056531,240,209,0,9,0,9,218,209,218
820,1206,2056541,240,205,1,12,0,12,218,205,218
820,1206,2056551,240,188,4,15,0,15,207,188,207
820,1206,2056561,240,191,2,8,0,8,201,191,201
820,1206,2056571,240,203,2,14,0,14,219,203,219
820,1206,2056581,240,210,0,8,0,8,218,210,218
820,25336,2056591,240,216,2,6,0,6,224,216,224
820,25336,2056601,240,208,0,32,0,32,240,208,240
820,25336,2056611,240,203,2,35,0,35,240,203,240
820,25336,2056621,240,211,0,8,0,8,219,211,219
820,25336,2056631,240,213,0,4,0,4,217,213,217
820,25336,2056641,240,208,1,11,0,11,220,208,220
820,25336,2056651,240,203,0,10,0,10,213,203,213
820,25336,2056661,240,202,0,9,0,9,211,202,211
820,25336,2056671,240,203,0,17,0,17,220,203,220
820,25336,2056681,240,204,1,11,0,11,216,204,216
820,25336,2056691,240,203,0,10,0,10,213,203,213
820,25336,2056701,240,202,1,10,0,10,213,202,213
820,25336,2056711,240,193,4,11,0,11,208,193,208
820,25336,2056721,240,190,1,18,0,18,209,190,209
820,25336,2056731,240,193,3,12,0,12,208,193,208
820,25336,2056741,240,197,2,10,0,10,209,197,209
820,25336,2056751,240,196,2,12,0,12,210,196,210
820,25336,2056761,240,198,0,13,0,13,211,198,211
820,25336,2056771,240,205,1,9,0,9,215,205,215
820,25336,2056781,240,190,1,12,0,12,203,190,203
820,25336,2056791,168,145,1,9,0,9,155,145,155
820,1308,2056801,240,202,1,19,0,19,222,202,222
820,1308,2056811,240,201,0,12,0,12,213,201,213
820,1308,2056821,240,206,0,13,0,13,219,206,219
820,1308,2056831,240,209,1,6,0,6,216,209,216
820,1308,2056841,240,204,4,7,0,7,215,204,215
820,1308,2056851,240,221,0,8,0,8,229,221,229
820,1308,2056861,240,211,1,10,0,10,222,211,222
820,1308,2056871,240,203,2,13,0,13,218,203,218
820,1308,2056881,240,204,0,11,0,11,215,204,215
820,1308,2056891,240,193,3,27,0,27,223,193,223
820,1308,2056901,240,202,0,14,0,14,216,202,216
820,1308,2056911,240,206,2,9,0,9,217,206,217
820,1308,2056921,20,20,0,0,0,0,20,20,20
820,1203,2056931,240,205,4,7,0,7,216,205,216
820,1203,2056941,240,197,1,21,0,21,219,197,219
820,1203,2056951,240,198,0,20,0,20,218,198,218
820,1203,2056961,240,208,0,6,0,6,214,208,214
820,1203,2056971,240,196,0,15,0,15,211,196,211
820,1203,2056981,240,204,2,16,0,16,222,204,222
820,1203,2056991,240,209,2,6,0,6,217,209,217
820,1203,2057001,240,209,0,6,0,6,215,209,215
820,1203,2057011,240,204,0,18,0,18,222,204,222
820,1203,2057021,240,199,2,16,0,16,217,199,217
820,1203,2057031,240,212,0,5,0,5,217,212,217
820,1203,2057041,240,211,1,5,0,5,217,211,217
820,1203,2057051,240,205,1,7,0,7,213,205,213
820,1203,2057061,240,193,2,23,0,23,218,193,218
820,1203,2057071,240,202,2,13,0,13,217,202,217
820,1203,2057081,240,205,1,13,0,13,219,205,219
820,1203,2057091,240,202,2,4,0,4,208,202,208
820,1203,2057101,240,208,3,10,0,10,221,208,221
820,1203,2057111,240,215,0,9,0,9,224,215,224
820,1203,2057121,240,215,2,5,0,5,222,215,222
820,1203,2057131,240,205,3,8,0,8,216,205,216
820,1203,2057141,240,195,2,14,0,14,211,195,211
820,1203,2057151,240,207,3,6,0,6,216,207,216
820,1203,2057161,240,198,0,9,0,9,207,198,207
820,1203,2057171,240,206,1,9,0,9,216,206,216
820,1203,2057181,240,200,1,11,0,11,212,200,212
820,1203,2057191,240,210,0,6,0,6,216,210,216
820,1203,2057201,240,205,0,13,0,13,218,205,218
820,1203,2057211,240,215,1,9,0,9,225,215,225
820,1203,2057221,240,208,0,5,0,5,213,208,213
820,1203,2057231,240,213,0,7,0,7,220,213,220
820,1203,2057241,240,199,2,14,0,14,215,199,215
820,1203,2057251,240,208,0,8,0,8,216,208,216
820,1203,2057261,240,205,0,14,0,14,219,205,219
820,1203,2057271,259,216,3,7,0,7,226,216,226
820,30047,2057281,240,212,0,16,0,16,228,212,228
820,30047,2057291,240,212,0,5,0,5,217,212,217
820,30047,2057301,240,200,0,12,0,12,212,200,212
820,30047,2057311,240,198,0,15,0,15,213,198,213
820,30047,2057321,240,190,2,17,0,17,209,190,209
820,30047,2057331,240,199,1,11,0,11,211,199,211
820,30047,2057341,240,197,4,12,0,12,213,197,213
820,30047,2057351,240,205,0,16,0,16,221,205,221
820,30047,2057361,240,208,1,13,0,13,222,208,222
820,30047,2057371,240,204,0,15,0,15,219,204,219
820,30047,2057381,240,203,0,11,0,11,214,203,214
820,30047,2057391,240,202,3,12,0,12,217,202,217
820,30047,2057401,240,200,2,7,0,7,209,200,209
820,30047,2057411,170,142,1,5,0,5,148,142,148
820,30046,2057421,240,203,0,11,0,11,214,203,214
820,30046,2057431,240,201,2,8,0,8,211,201,211
820,30046,2057441,240,202,0,12,0,12,214,202,214
820,30046,2057451,240,206,1,6,0,6,213,206,213
820,30046,2057461,240,202,0,13,0,13,215,202,215
820,30046,2057471,240,206,1,2,0,2,209,206,209
820,30046,2057481,240,198,1,9,0,9,208,198,208
820,30046,2057491,240,207,1,9,0,9,217,207,217
820,30046,2057501,240,204,1,12,0,12,217,204,217
820,30046,2057511,240,189,1,18,0,18,208,189,208
820,30046,2057521,240,193,3,22,0,22,218,193,218
820,30046,2057531,240,201,0,11,0,11,212,201,212
820,30046,2057541,240,203,0,13,0,13,216,203,216
820,30046,2057551,240,206,1,8,0,8,215,206,215
820,30046,2057561,240,201,0,10,0,10,211,201,211
820,30046,2057571,240,194,3,12,0,12,209,194,209
820,30046,2057581,240,199,0,18,0,18,217,199,217
820,30046,2057591,157,127,2,8,0,8,137,127,137
820,26159,2057601,240,203,1,10,0,10,214,203,214
820,26159,2057611,175,153,0,4,0,4,157,153,157
820,1205,2057621,240,206,3,8,0,8,217,206,217
820,1205,2057631,240,208,3,6,0,6,217,208,217
820,1205,2057641,240,203,2,12,0,12,217,203,217
820,1205,2057651,240,203,1,14,0,14,218,203,218
820,1205,2057661,240,191,1,18,0,18,210,191,210
820,1205,2057671,240,199,0,18,0,18,217,199,217
820,1205,2057681,240,210,2,6,0,6,218,210,218
